item_id,item_type,repo,title,status,created_date,link,notes
compliance-tracker#653,pr,FChecklist/compliance-tracker,CO-006: Statistical Key Figure Report,open,2026-07-30T10:47:31Z,https://github.com/FChecklist/compliance-tracker/pull/653,
compliance-tracker#652,pr,FChecklist/compliance-tracker,SD-006: Sales by Material / Service Type (SAP material-group revenue equivalent),open,2026-07-30T10:37:25Z,https://github.com/FChecklist/compliance-tracker/pull/652,
compliance-tracker#647,pr,FChecklist/compliance-tracker,FI-GL-007: Subledger-to-GL Reconciliation (AR + AP),open,2026-07-30T08:19:25Z,https://github.com/FChecklist/compliance-tracker/pull/647,
compliance-tracker#643,pr,FChecklist/compliance-tracker,DIRECTIVE-001-PHASE-3-BUILD-CALC: rescue 8 stranded calculation-track engines,open,2026-07-30T04:52:03Z,https://github.com/FChecklist/compliance-tracker/pull/643,
compliance-tracker#635,pr,FChecklist/compliance-tracker,Add configurable AI-usage billing calculation engine (extends Token Usage Ledger),open,2026-07-29T17:09:23Z,https://github.com/FChecklist/compliance-tracker/pull/635,
compliance-tracker#632,pr,FChecklist/compliance-tracker,Stage 11: receptionist-tier notice-status read (get_notice_status),open,2026-07-29T15:38:27Z,https://github.com/FChecklist/compliance-tracker/pull/632,
compliance-tracker#626,pr,FChecklist/compliance-tracker,Verify sap_reports cross-reference already complete; land missing registry record,open,2026-07-29T00:32:39Z,https://github.com/FChecklist/compliance-tracker/pull/626,
compliance-tracker#625,pr,FChecklist/compliance-tracker,audit: re-verify functionality_completion (PRs #591/#592/#593) - COMPLETE,open,2026-07-28T13:57:29Z,https://github.com/FChecklist/compliance-tracker/pull/625,
compliance-tracker#623,pr,FChecklist/compliance-tracker,"PROGRESS.md: close out misfiled duplicate task (034513), verify PR #103 claim",open,2026-07-28T11:09:00Z,https://github.com/FChecklist/compliance-tracker/pull/623,
compliance-tracker#622,pr,FChecklist/compliance-tracker,ACTIVE-CLAIMS: register re-fix of periodic-checkpoint cgroup-throttle,open,2026-07-28T11:04:39Z,https://github.com/FChecklist/compliance-tracker/pull/622,
compliance-tracker#620,pr,FChecklist/compliance-tracker,audit: re-verify ERP Helpdesk/PM/HR PR #591/#592/#593 against current main,open,2026-07-28T09:31:09Z,https://github.com/FChecklist/compliance-tracker/pull/620,
compliance-tracker#619,pr,FChecklist/compliance-tracker,chore: close out Phase 0 SAP baseline task (ACTIVE-CLAIMS + PROGRESS.md),open,2026-07-28T05:56:43Z,https://github.com/FChecklist/compliance-tracker/pull/619,
compliance-tracker#618,pr,FChecklist/compliance-tracker,feat: close phase_8 real gaps -- prompt translation/localization/marketplace/export/import,open,2026-07-28T05:48:56Z,https://github.com/FChecklist/compliance-tracker/pull/618,
compliance-tracker#604,pr,FChecklist/compliance-tracker,TET engine increment 1: Task Execution Trace core + shield gate,open,2026-07-27T19:15:06Z,https://github.com/FChecklist/compliance-tracker/pull/604,
compliance-tracker#585,pr,FChecklist/compliance-tracker,rca-task-20260726-172016-mother-router-and-roster-persistent-memo,open,2026-07-27T03:40:27Z,https://github.com/FChecklist/compliance-tracker/pull/585,
compliance-tracker#584,pr,FChecklist/compliance-tracker,phase5-browser-execution-lite-llm-npu-built,open,2026-07-27T03:40:15Z,https://github.com/FChecklist/compliance-tracker/pull/584,
compliance-tracker#583,pr,FChecklist/compliance-tracker,V2-17: HR validation UX + payroll rate-seed audit + HR dashboard caching + load-test harness,open,2026-07-26T18:23:02Z,https://github.com/FChecklist/compliance-tracker/pull/583,
compliance-tracker#582,pr,FChecklist/compliance-tracker,V2-20: search performance EXPLAIN ANALYZE + pg_trgm GIN index,open,2026-07-26T18:05:51Z,https://github.com/FChecklist/compliance-tracker/pull/582,
compliance-tracker#579,pr,FChecklist/compliance-tracker,V2-11: Delegation expiry enforcement audit + wire into 2 real checkpoints,open,2026-07-26T17:30:14Z,https://github.com/FChecklist/compliance-tracker/pull/579,
compliance-tracker#578,pr,FChecklist/compliance-tracker,[WIP] V2-23: Remove dead ANTHROPIC_API_KEY / claude-task dispatch path,open,2026-07-26T17:30:13Z,https://github.com/FChecklist/compliance-tracker/pull/578,
compliance-tracker#577,pr,FChecklist/compliance-tracker,docs: record PR #563 CI-defect fix (task-20260726-171129),open,2026-07-26T17:30:11Z,https://github.com/FChecklist/compliance-tracker/pull/577,
compliance-tracker#576,pr,FChecklist/compliance-tracker,V2-16: CRM performance-under-load composite indexes + load-test harness,open,2026-07-26T17:30:02Z,https://github.com/FChecklist/compliance-tracker/pull/576,
compliance-tracker#575,pr,FChecklist/compliance-tracker,V2-15: Storage RLS + backup PITR + Supabase monitoring audit,open,2026-07-26T17:28:27Z,https://github.com/FChecklist/compliance-tracker/pull/575,
compliance-tracker#574,pr,FChecklist/compliance-tracker,V2-21 E-invoicing GstRt fix: already shipped — re-verify + stale-claim cleanup,open,2026-07-26T17:25:30Z,https://github.com/FChecklist/compliance-tracker/pull/574,
compliance-tracker#571,pr,FChecklist/compliance-tracker,Expand guardrail-registrations.ts coverage: 5 -> 17 registered leaves,open,2026-07-26T16:03:12Z,https://github.com/FChecklist/compliance-tracker/pull/571,
compliance-tracker#570,pr,FChecklist/compliance-tracker,"Resolve PR563 conflict properly (v2, explicit branch instruction)",open,2026-07-26T15:50:51Z,https://github.com/FChecklist/compliance-tracker/pull/570,
compliance-tracker#566,pr,FChecklist/compliance-tracker,Re-verify 20-engine inventory + confirm zero duplication + real AUDITOR_ENGINE status,open,2026-07-26T10:07:10Z,https://github.com/FChecklist/compliance-tracker/pull/566,
compliance-tracker#558,pr,FChecklist/compliance-tracker,"Extract duplicated IP-extraction and Supabase-admin-client logic (SEC-06, SEC-07)",open,2026-07-25T10:15:50Z,https://github.com/FChecklist/compliance-tracker/pull/558,
compliance-tracker#557,pr,FChecklist/compliance-tracker,build(deps): bump @fchecklist/veridian-ui-kit from v0.2.2 to v0.3.0,open,2026-07-24T23:27:15Z,https://github.com/FChecklist/compliance-tracker/pull/557,
compliance-tracker#556,pr,FChecklist/compliance-tracker,build(deps): bump @mdxeditor/editor from 3.55.0 to 4.1.0,open,2026-07-24T23:25:00Z,https://github.com/FChecklist/compliance-tracker/pull/556,
compliance-tracker#555,pr,FChecklist/compliance-tracker,build(deps): bump actions/setup-node from 5 to 7,open,2026-07-24T23:23:49Z,https://github.com/FChecklist/compliance-tracker/pull/555,
compliance-tracker#554,pr,FChecklist/compliance-tracker,Phase 5: full-repo terminology scan + file-type scope expansion,open,2026-07-24T22:19:52Z,https://github.com/FChecklist/compliance-tracker/pull/554,
compliance-tracker#551,pr,FChecklist/compliance-tracker,Add bounded AI-model supervision-by-logging hook (governance items 30/31/32),open,2026-07-23T16:22:55Z,https://github.com/FChecklist/compliance-tracker/pull/551,
compliance-tracker#538,pr,FChecklist/compliance-tracker,Register WAVE-195: audit198 gap-closure wave 2 completion log,open,2026-07-21T12:34:44Z,https://github.com/FChecklist/compliance-tracker/pull/538,
compliance-tracker#537,pr,FChecklist/compliance-tracker,docs: register WAVE-181 (audit198 gap closure wave 6) in COMPLETED.yaml,open,2026-07-21T12:33:02Z,https://github.com/FChecklist/compliance-tracker/pull/537,
compliance-tracker#536,pr,FChecklist/compliance-tracker,audit198 gap-closure wave 2: CI_CD_TESTING / SOLID_ENGINEERING_DISCIPLINE / SECURITY_RLS_ACCESS,open,2026-07-21T12:29:38Z,https://github.com/FChecklist/compliance-tracker/pull/536,
compliance-tracker#535,pr,FChecklist/compliance-tracker,docs: register WAVE-194 (audit198 gap closure wave 7) in COMPLETED.yaml,open,2026-07-21T12:29:31Z,https://github.com/FChecklist/compliance-tracker/pull/535,
compliance-tracker#534,pr,FChecklist/compliance-tracker,audit198 gap closure wave 6: VISION_STRATEGIC / UI_UX_ARCHITECTURE / VERI_CHAT_ASSISTANT / NOTIFICATIONS_PRODUCTIVITY / SHARING_SECURITY,open,2026-07-21T12:27:36Z,https://github.com/FChecklist/compliance-tracker/pull/534,
compliance-tracker#533,pr,FChecklist/compliance-tracker,docs: log WAVE-193 (audit198 gap-closure wave 4: explainability/RCA/task-guardrails/dedup cluster) in COMPLETED.yaml,open,2026-07-21T12:21:44Z,https://github.com/FChecklist/compliance-tracker/pull/533,
compliance-tracker#532,pr,FChecklist/compliance-tracker,audit198 gap closure wave 7: PERSONALIZATION/GUARDRAILS_LEARNING_LOOPS/THIN_CLIENT_DEV_ENV/COST_TOKEN_GOVERNANCE/OPEN_SOURCE_REUSE/AI_MODEL_AGNOSTIC/ORCHESTRATOR_GOVERNANCE,open,2026-07-21T12:18:50Z,https://github.com/FChecklist/compliance-tracker/pull/532,
compliance-tracker#531,pr,FChecklist/compliance-tracker,docs: log WAVE-192 (audit198 gap-closure wave 3: software-first/confidence-routing/reuse cluster) in COMPLETED.yaml,open,2026-07-21T12:15:15Z,https://github.com/FChecklist/compliance-tracker/pull/531,
compliance-tracker#530,pr,FChecklist/compliance-tracker,Audit198 gap closure (wave 4): Explainability / RCA & Error Handling / Task Guardrails / Deduplication-SSOT,open,2026-07-21T12:11:59Z,https://github.com/FChecklist/compliance-tracker/pull/530,
compliance-tracker#529,pr,FChecklist/compliance-tracker,audit198 gap closure: SOFTWARE_FIRST_AI_SECOND / CONFIDENCE_ROUTING / REUSE_COMPONENTIZATION,open,2026-07-21T12:09:13Z,https://github.com/FChecklist/compliance-tracker/pull/529,
compliance-tracker#528,pr,FChecklist/compliance-tracker,"audit198 gap-closure wave 1: MONITORING_INFRA/TRACEABILITY_AUDIT_LOGGING/RECOVERY_RESILIENCE (33 items, 4 gaps closed)",open,2026-07-21T11:59:01Z,https://github.com/FChecklist/compliance-tracker/pull/528,
compliance-tracker#527,pr,FChecklist/compliance-tracker,Register 198-audit gap-closure claim (176 non-ENFORCED items),open,2026-07-21T11:31:01Z,https://github.com/FChecklist/compliance-tracker/pull/527,
compliance-tracker#523,pr,FChecklist/compliance-tracker,docs: log 198-item software-driven gap audit completion,open,2026-07-21T10:54:22Z,https://github.com/FChecklist/compliance-tracker/pull/523,
compliance-tracker#522,pr,FChecklist/compliance-tracker,Add audit198: software-driven gap-audit framework for all 198 Owner Rules/Articles,open,2026-07-21T10:51:49Z,https://github.com/FChecklist/compliance-tracker/pull/522,
compliance-tracker#489,pr,FChecklist/compliance-tracker,V2-2: Unified bottom-nav strip (task V2-2-UNIFIED-NAV),open,2026-07-20T02:48:16Z,https://github.com/FChecklist/compliance-tracker/pull/489,
compliance-tracker#484,pr,FChecklist/compliance-tracker,SMOKE TEST: verify GLM-5.2 proxy routing end-to-end,open,2026-07-19T14:18:57Z,https://github.com/FChecklist/compliance-tracker/pull/484,
compliance-tracker#410,pr,FChecklist/compliance-tracker,Chore(deps-dev): bump eslint from 9.39.5 to 10.7.0,open,2026-07-17T23:25:47Z,https://github.com/FChecklist/compliance-tracker/pull/410,
compliance-tracker#407,pr,FChecklist/compliance-tracker,build(deps): bump actions/checkout from 4 to 7,open,2026-07-17T23:23:57Z,https://github.com/FChecklist/compliance-tracker/pull/407,
compliance-tracker#323,pr,FChecklist/compliance-tracker,Governance closure: prompt-cache Phase 1 + FM photo digitization (Tasks 1+2),open,2026-07-14T10:59:56Z,https://github.com/FChecklist/compliance-tracker/pull/323,
compliance-tracker#151,pr,FChecklist/compliance-tracker,build(deps-dev): bump typescript from 6.0.3 to 7.0.2,open,2026-07-10T23:40:12Z,https://github.com/FChecklist/compliance-tracker/pull/151,
veridian-ai-os#3-followup,followup,FChecklist/veridian-ai-os,"[FOLLOWUP from PR #3] Z.AI GTM audit: merge 8 parts + enumerate 139 points (inventory only, Steps 1-2)",merged_with_undone_work,2026-08-06T10:38:57Z,https://github.com/FChecklist/veridian-ai-os/pull/3,
veridian-scripts#448-followup,followup,FChecklist/veridian-scripts,[FOLLOWUP from PR #448] Drop the regressing file from PR 447 and land the verified-sound remainder,merged_with_undone_work,2026-08-17T10:08:39Z,https://github.com/FChecklist/veridian-scripts/pull/448,
veridian-scripts#409-followup,followup,FChecklist/veridian-scripts,"[FOLLOWUP from PR #409] docs: verified SPEC premise false (verbatim re-dispatch), no scheduler starvation to fix (UMR-20260806-175442-1fed)",merged_with_undone_work,2026-08-15T05:04:48Z,https://github.com/FChecklist/veridian-scripts/pull/409,
veridian-scripts#407-followup,followup,FChecklist/veridian-scripts,[FOLLOWUP from PR #407] fix(directive-engine): fail-closed duplicate check + never resurrect terminal umr_id (UMR-20260806-093654-7566),merged_with_undone_work,2026-08-15T04:39:10Z,https://github.com/FChecklist/veridian-scripts/pull/407,
veridian-scripts#396-followup,followup,FChecklist/veridian-scripts,"[FOLLOWUP from PR #396] Merge veridian-scripts PR386 -- 2 real AUDIT:PASS posted, search-cache feature",merged_with_undone_work,2026-08-16T09:39:06Z,https://github.com/FChecklist/veridian-scripts/pull/396,
veridian-scripts#395-followup,followup,FChecklist/veridian-scripts,"[FOLLOWUP from PR #395] Trigger audit for PR386 search-cache and PR389 pm-lifecycle orchestrator, both open no audit",merged_with_undone_work,2026-08-14T19:13:22Z,https://github.com/FChecklist/veridian-scripts/pull/395,
veridian-scripts#393-followup,followup,FChecklist/veridian-scripts,[FOLLOWUP from PR #393] docs(progress): final report for veridian-scripts PR audit sweep,merged_with_undone_work,2026-08-14T19:02:17Z,https://github.com/FChecklist/veridian-scripts/pull/393,
veridian-scripts#387-followup,followup,FChecklist/veridian-scripts,"[FOLLOWUP from PR #387] Land 9 real AUDIT:PASS'd, mechanically-rebased docs/record-keeping PRs (#233 #244 #90 #93 #71 #60 #99 #118 #371)",merged_with_undone_work,2026-08-14T18:45:48Z,https://github.com/FChecklist/veridian-scripts/pull/387,
veridian-scripts#356-followup,followup,FChecklist/veridian-scripts,[FOLLOWUP from PR #356] fix resource_governor Stage 6 ignore parenthetical PR citation in own title UMR-20260814-060148,merged_with_undone_work,2026-08-14T08:00:25Z,https://github.com/FChecklist/veridian-scripts/pull/356,
veridian-scripts#355-followup,followup,FChecklist/veridian-scripts,"[FOLLOWUP from PR #355] feat(pm-sentinel-tick): real, automated, per-tick zero-LLM-token guard (UMR-20260813-102459-10c3)",merged_with_undone_work,2026-08-16T17:44:48Z,https://github.com/FChecklist/veridian-scripts/pull/355,
veridian-scripts#349-followup,followup,FChecklist/veridian-scripts,[FOLLOWUP from PR #349] fix(disk-exhaustion): stop test harnesses leaking ~4GB register copies to /tmp (UMR-20260814-033442-c885),merged_with_undone_work,2026-08-15T05:29:35Z,https://github.com/FChecklist/veridian-scripts/pull/349,
veridian-scripts#344-followup,followup,FChecklist/veridian-scripts,[FOLLOWUP from PR #344] fix(progress-completion-gate): stop treating cited meta-tool script names as real objective files,merged_with_undone_work,2026-08-14T01:53:09Z,https://github.com/FChecklist/veridian-scripts/pull/344,
veridian-scripts#340-followup,followup,FChecklist/veridian-scripts,[FOLLOWUP from PR #340] docs: preserve real RCA/audit findings from PRs 337/338/339 as per-task progress files,merged_with_undone_work,2026-08-14T01:18:00Z,https://github.com/FChecklist/veridian-scripts/pull/340,
veridian-scripts#320-followup,followup,FChecklist/veridian-scripts,"[FOLLOWUP from PR #320] docs(PROGRESS): land pm-sentinel-tick.sh ActiveState impossible-value guard, merge PR 299 (UMR-20260813-145511-5aca / UMR-20260813-170956-5385)",merged_with_undone_work,2026-08-13T18:50:52Z,https://github.com/FChecklist/veridian-scripts/pull/320,Unchecked items: 1
veridian-scripts#311-followup,followup,FChecklist/veridian-scripts,[FOLLOWUP from PR #311] fix(dispatch): capture real stdout/stderr and a real terminal reason for failed veridian_task_create rows,merged_with_undone_work,2026-08-13T19:58:58Z,https://github.com/FChecklist/veridian-scripts/pull/311,
veridian-scripts#307-followup,followup,FChecklist/veridian-scripts,"[FOLLOWUP from PR #307] feat(resource_governor): real, bounded retention for telemetry tables in superboss-register.sqlite (UMR-20260813-125836-5809)",merged_with_undone_work,2026-08-13T23:07:48Z,https://github.com/FChecklist/veridian-scripts/pull/307,
veridian-scripts#296-followup,followup,FChecklist/veridian-scripts,[FOLLOWUP from PR #296] fix(resource_governor): scope stuck-task SIGTERM/SIGKILL scan to veridian_task_create rows only,merged_with_undone_work,2026-08-13T11:05:24Z,https://github.com/FChecklist/veridian-scripts/pull/296,
veridian-scripts#295-followup,followup,FChecklist/veridian-scripts,[FOLLOWUP from PR #295] fix(deploy): loudly flag when live checkout is off main (real live incident found: PR #292 branch on box),merged_with_undone_work,2026-08-13T10:50:04Z,https://github.com/FChecklist/veridian-scripts/pull/295,
veridian-scripts#288-followup,followup,FChecklist/veridian-scripts,[FOLLOWUP from PR #288] docs: disclose real utm_source taxonomy divergence found in PR #287 review,merged_with_undone_work,2026-08-09T00:05:01Z,https://github.com/FChecklist/veridian-scripts/pull/288,
veridian-scripts#277-followup,followup,FChecklist/veridian-scripts,[FOLLOWUP from PR #277] feat: harden stop-work-order gate + land master_issue_tracker CRUD + find_root_walk_guard hook (real issue #980 follow-up),merged_with_undone_work,2026-08-08T13:24:12Z,https://github.com/FChecklist/veridian-scripts/pull/277,
veridian-scripts#262-followup,followup,FChecklist/veridian-scripts,[FOLLOWUP from PR #262] fix(resource_governor): _task_yaml_for_umr_row misses unit_name-derived child task.yaml (UMR-20260807-112306-4e60),merged_with_undone_work,2026-08-07T12:05:19Z,https://github.com/FChecklist/veridian-scripts/pull/262,
veridian-scripts#259-followup,followup,FChecklist/veridian-scripts,[FOLLOWUP from PR #259] docs: register superboss_gateway capability (CAP-20260807-085901-a234),merged_with_undone_work,2026-08-07T08:59:29Z,https://github.com/FChecklist/veridian-scripts/pull/259,
veridian-scripts#258-followup,followup,FChecklist/veridian-scripts,[FOLLOWUP from PR #258] fix: correct ExecStart path for superboss gateway systemd unit,merged_with_undone_work,2026-08-07T08:57:42Z,https://github.com/FChecklist/veridian-scripts/pull/258,
veridian-scripts#257-followup,followup,FChecklist/veridian-scripts,[FOLLOWUP from PR #257] feat: land superboss-register.sqlite single-writer gateway (superboss_gateway.py),merged_with_undone_work,2026-08-07T08:56:39Z,https://github.com/FChecklist/veridian-scripts/pull/257,
veridian-scripts#254-followup,followup,FChecklist/veridian-scripts,"[FOLLOWUP from PR #254] MANDATORY execute the rebuild, do not investigate again: wiring_registry integrity_check fails right now",merged_with_undone_work,2026-08-07T11:54:41Z,https://github.com/FChecklist/veridian-scripts/pull/254,
veridian-scripts#252-followup,followup,FChecklist/veridian-scripts,[FOLLOWUP from PR #252] docs: verify real integrity_check anomaly is unrelated to wiring_registry (6th false-premise chain link),merged_with_undone_work,2026-08-07T05:54:33Z,https://github.com/FChecklist/veridian-scripts/pull/252,
veridian-scripts#242-followup,followup,FChecklist/veridian-scripts,"[FOLLOWUP from PR #242] URGENT re-escalation: wiring_registry rebuild UMR-20260807-010907-6984 still queued 59 plus min, corruption unchanged",merged_with_undone_work,2026-08-07T05:20:53Z,https://github.com/FChecklist/veridian-scripts/pull/242,
veridian-scripts#241-followup,followup,FChecklist/veridian-scripts,[FOLLOWUP from PR #241] URGENT re-escalation: wiring_registry corruption fix UMR-20260806-222708-1d3b still queued 100 plus min,merged_with_undone_work,2026-08-07T04:53:45Z,https://github.com/FChecklist/veridian-scripts/pull/241,
veridian-scripts#238-followup,followup,FChecklist/veridian-scripts,"[FOLLOWUP from PR #238] fix(generate_platform_completion_checklist): pin Scripts section to git-archive HEAD snapshot, fix numerator-to-zero collapse",merged_with_undone_work,2026-08-07T00:46:46Z,https://github.com/FChecklist/veridian-scripts/pull/238,
veridian-scripts#235-followup,followup,FChecklist/veridian-scripts,[FOLLOWUP from PR #235] docs: record Step 6 final completion for task-20260806-212450 (UMR-20260806-092722-e526),merged_with_undone_work,2026-08-07T00:31:53Z,https://github.com/FChecklist/veridian-scripts/pull/235,
veridian-scripts#234-followup,followup,FChecklist/veridian-scripts,[FOLLOWUP from PR #234] docs(proposal-62): real before/after throughput proof (condition 2) + requeue-CLI identity-mismatch defect,merged_with_undone_work,2026-08-07T00:00:44Z,https://github.com/FChecklist/veridian-scripts/pull/234,
veridian-scripts#230-followup,followup,FChecklist/veridian-scripts,[FOLLOWUP from PR #230] docs: verified SPEC premise stale for UMR-20260806-100604-4591 (already corrected),merged_with_undone_work,2026-08-06T23:15:25Z,https://github.com/FChecklist/veridian-scripts/pull/230,
veridian-scripts#221-followup,followup,FChecklist/veridian-scripts,[FOLLOWUP from PR #221] URGENT re-escalation: scheduler starvation fix UMR-20260806-165509-4d7c still queued 58+ min,merged_with_undone_work,2026-08-06T20:55:01Z,https://github.com/FChecklist/veridian-scripts/pull/221,
veridian-scripts#206-followup,followup,FChecklist/veridian-scripts,[FOLLOWUP from PR #206] feat: real file-path verification for capability_registry/wiring_registry/ai_agent_registry (UMR-20260806-124936-13b1),merged_with_undone_work,2026-08-06T18:34:59Z,https://github.com/FChecklist/veridian-scripts/pull/206,
veridian-scripts#180-followup,followup,FChecklist/veridian-scripts,[FOLLOWUP from PR #180] fix(memory-backup): never silently no-op when the daily snapshot cap is hit (UMR-20260806-140500-bkup),merged_with_undone_work,2026-08-06T15:00:19Z,https://github.com/FChecklist/veridian-scripts/pull/180,
veridian-scripts#163-followup,followup,FChecklist/veridian-scripts,[FOLLOWUP from PR #163] fix(dispatch-tick): stop resume_interrupted_workers writing a rejected_duplicate row every tick (UMR-20260806-103711-bf00),merged_with_undone_work,2026-08-06T11:01:49Z,https://github.com/FChecklist/veridian-scripts/pull/163,
veridian-scripts#162-followup,followup,FChecklist/veridian-scripts,[FOLLOWUP from PR #162] fix(dispatch): real per-check diagnosability + stop run_tick() abandoning the tick early (UMR-20260806-101839-688e),merged_with_undone_work,2026-08-06T10:42:22Z,https://github.com/FChecklist/veridian-scripts/pull/162,
veridian-scripts#160-followup,followup,FChecklist/veridian-scripts,[FOLLOWUP from PR #160] fix(find_code.sh): address findings from PR #159's independent review (UMR-20260806-100604-4591),merged_with_undone_work,2026-08-06T10:30:39Z,https://github.com/FChecklist/veridian-scripts/pull/160,
veridian-scripts#126-followup,followup,FChecklist/veridian-scripts,[FOLLOWUP from PR #126] Real test after Owner confirmed patch applied,merged_with_undone_work,2026-08-06T07:01:10Z,https://github.com/FChecklist/veridian-scripts/pull/126,
veridian-scripts#120-followup,followup,FChecklist/veridian-scripts,"[FOLLOWUP from PR #120] fix(pm-report-v3): narrow Section 12 collision signal to UMR/task-identity citation match (real bug, UMR-20260806-043900-8c48)",merged_with_undone_work,2026-08-06T04:54:40Z,https://github.com/FChecklist/veridian-scripts/pull/120,
veridian-scripts#104-followup,followup,FChecklist/veridian-scripts,"[FOLLOWUP from PR #104] Real correction, both PR 98 and PR 100 got closed, reopen the more complete one and merge",merged_with_undone_work,2026-08-06T07:31:18Z,https://github.com/FChecklist/veridian-scripts/pull/104,
veridian-scripts#78-followup,followup,FChecklist/veridian-scripts,"[FOLLOWUP from PR #78] feat(OCID-020 cat19): sqlite_daily_backup.py + systemd unit (built+tested against synthetic data, disabled)",merged_with_undone_work,2026-08-16T10:01:56Z,https://github.com/FChecklist/veridian-scripts/pull/78,
veridian-scripts#67-followup,followup,FChecklist/veridian-scripts,"[FOLLOWUP from PR #67] fix: exclude 16 confirmed gitleaks false positives, fix trivy false-negative bug",merged_with_undone_work,2026-08-06T11:00:16Z,https://github.com/FChecklist/veridian-scripts/pull/67,
veridian-scripts#57-followup,followup,FChecklist/veridian-scripts,"[FOLLOWUP from PR #57] feat(OCID-068 Phase 2): registry schema, DB-enforced completion gate, linkage extension, anti-fabrication audit, seven-rule compliance tracking",merged_with_undone_work,2026-08-05T09:53:07Z,https://github.com/FChecklist/veridian-scripts/pull/57,Unchecked items: 1
veridian-scripts#52-followup,followup,FChecklist/veridian-scripts,[FOLLOWUP from PR #52] docs: OCID-068 permanent closure record + fix stale hardcoded-date test bug,merged_with_undone_work,2026-08-05T03:54:10Z,https://github.com/FChecklist/veridian-scripts/pull/52,
veridian-scripts#33-followup,followup,FChecklist/veridian-scripts,[FOLLOWUP from PR #33] feat(OCID-068): Rule 5 -- real combined-evidence stall detection,merged_with_undone_work,2026-08-04T21:20:34Z,https://github.com/FChecklist/veridian-scripts/pull/33,
veridian-scripts#32-followup,followup,FChecklist/veridian-scripts,"[FOLLOWUP from PR #32] OCID-068 Rule 4: PM-visible real counts, UMR-20260804-205741-cf3f",merged_with_undone_work,2026-08-04T21:09:40Z,https://github.com/FChecklist/veridian-scripts/pull/32,
veridian-scripts#14-followup,followup,FChecklist/veridian-scripts,[FOLLOWUP from PR #14] feat(dispatch-tick): add stuck-task detection + real heartbeat,merged_with_undone_work,2026-08-02T15:07:14Z,https://github.com/FChecklist/veridian-scripts/pull/14,
veridian-scripts#4-followup,followup,FChecklist/veridian-scripts,"[FOLLOWUP from PR #4] Pull /opt/veridian/scripts directly from veridian-scripts, retire claude-control copy-over",merged_with_undone_work,2026-08-01T07:11:30Z,https://github.com/FChecklist/veridian-scripts/pull/4,Unchecked items: 1
projexa#78-followup,followup,FChecklist/projexa,"[FOLLOWUP from PR #78] perf(dashboard): remove redundant auth call, parallelize VERIDIAN fetches",merged_with_undone_work,2026-08-17T04:55:17Z,https://github.com/FChecklist/projexa/pull/78,
projexa#75-followup,followup,FChecklist/projexa,[FOLLOWUP from PR #75] fix: move VERI Chat column toggle into the left rail (ui-kit v0.3.5),merged_with_undone_work,2026-08-16T17:52:43Z,https://github.com/FChecklist/projexa/pull/75,
projexa#69-followup,followup,FChecklist/projexa,[FOLLOWUP from PR #69] fix: Wiki page missing organizationId (401 bug); e2e login selector fix,merged_with_undone_work,2026-08-02T20:25:20Z,https://github.com/FChecklist/projexa/pull/69,Unchecked items: 1
projexa#60-followup,followup,FChecklist/projexa,[FOLLOWUP from PR #60] Company -> Department -> Project dashboard drill-down + category charts,merged_with_undone_work,2026-07-28T10:29:34Z,https://github.com/FChecklist/projexa/pull/60,Unchecked items: 3
projexa#58-followup,followup,FChecklist/projexa,[FOLLOWUP from PR #58] Add real Work Progress Report (WPR) feature,merged_with_undone_work,2026-07-31T10:48:58Z,https://github.com/FChecklist/projexa/pull/58,Unchecked items: 1
projexa#57-followup,followup,FChecklist/projexa,[FOLLOWUP from PR #57] Scope-of-Works revision/variation tracking screen,merged_with_undone_work,2026-07-27T19:28:29Z,https://github.com/FChecklist/projexa/pull/57,Unchecked items: 2
projexa#56-followup,followup,FChecklist/projexa,[FOLLOWUP from PR #56] Fix PR #53: guard last owner/admin from demotion via org-members PATCH,merged_with_undone_work,2026-07-27T13:52:34Z,https://github.com/FChecklist/projexa/pull/56,Unchecked items: 1
projexa#54-followup,followup,FChecklist/projexa,[FOLLOWUP from PR #54] PWA infra + offline work-progress sync queue,merged_with_undone_work,2026-07-27T13:58:15Z,https://github.com/FChecklist/projexa/pull/54,Unchecked items: 1
projexa#51-followup,followup,FChecklist/projexa,"[FOLLOWUP from PR #51] Add pivot table + chart view modes to Reports (thin-client, client-side)",merged_with_undone_work,2026-07-27T10:38:52Z,https://github.com/FChecklist/projexa/pull/51,Unchecked items: 2
projexa#48-followup,followup,FChecklist/projexa,[FOLLOWUP from PR #48] Phase 2 Batch B: real Playwright E2E tests for Resources/Field/Design modules,merged_with_undone_work,2026-07-19T16:57:38Z,https://github.com/FChecklist/projexa/pull/48,
projexa#45-followup,followup,FChecklist/projexa,[FOLLOWUP from PR #45] Phase 1: PROJEXA<->VERIDIAN architecture discovery + E2E test org seed data,merged_with_undone_work,2026-07-19T06:59:45Z,https://github.com/FChecklist/projexa/pull/45,Unchecked items: 2
projexa#44-followup,followup,FChecklist/projexa,[FOLLOWUP from PR #44] Add real command-palette search and in-app notifications,merged_with_undone_work,2026-07-19T06:41:00Z,https://github.com/FChecklist/projexa/pull/44,Unchecked items: 1
